season,iteration,metric,status,pct_reduction
kharif,252,Net return,Optimal,-256.97853411326594
kharif,252,Calorie,Optimal,-1.676073621685201
kharif,252,Phosphorus application,Optimal,15.23120816764462
kharif,252,Nitrogen application,Optimal,13.117268516837091
kharif,252,Phosphorus Surplus,Optimal,19.625929350009994
kharif,252,Nitrogen Surplus,Optimal,19.187995580272652
kharif,252,Water Demand,Optimal,20.025263355098936
kharif,253,Nitrogen Emission,Optimal,17.476577644234865
kharif,253,Nitrogen Leach,Optimal,11.697018797571555
kharif,253,Greenhouse Gas emission,Optimal,11.140924119453361
kharif,253,Net return,Optimal,-289.5080174514429
kharif,253,Calorie,Optimal,-1.7588487429507818
kharif,253,Phosphorus application,Optimal,12.169724578926736
kharif,253,Nitrogen application,Optimal,11.44647957915952
kharif,253,Phosphorus Surplus,Optimal,15.986140593693444
kharif,253,Nitrogen Surplus,Optimal,16.9103330965401
kharif,253,Water Demand,Optimal,21.56910676211135
kharif,254,Nitrogen Emission,Optimal,16.749765518114753
kharif,254,Nitrogen Leach,Optimal,11.565514648455334
kharif,254,Greenhouse Gas emission,Optimal,11.34622545101168
kharif,254,Net return,Optimal,-240.5635197602374
kharif,254,Calorie,Optimal,-1.3697770172471893
kharif,254,Phosphorus application,Optimal,11.628756037758889
kharif,254,Nitrogen application,Optimal,10.886633669269164
kharif,254,Phosphorus Surplus,Optimal,15.257411495465977
kharif,254,Nitrogen Surplus,Optimal,16.13829599300843
kharif,254,Water Demand,Optimal,21.20667101182429
kharif,255,Nitrogen Emission,Optimal,16.2045615936175
kharif,255,Nitrogen Leach,Optimal,10.520649882483845
kharif,255,Greenhouse Gas emission,Optimal,10.601227437554428
kharif,255,Net return,Optimal,-293.34450278336095
kharif,255,Calorie,Optimal,-1.3314700260494923
kharif,255,Phosphorus application,Optimal,11.550705723851463
kharif,255,Nitrogen application,Optimal,10.568568872044029
kharif,255,Phosphorus Surplus,Optimal,15.086407462070241
kharif,255,Nitrogen Surplus,Optimal,15.608730625301721
kharif,255,Water Demand,Optimal,24.278577756616976
kharif,256,Nitrogen Emission,Optimal,16.894603969778352
kharif,256,Nitrogen Leach,Optimal,12.526571487481814
kharif,256,Greenhouse Gas emission,Optimal,11.104077158148343
kharif,256,Net return,Optimal,-229.28692633534916
kharif,256,Calorie,Optimal,-1.6123461130272834
kharif,256,Phosphorus application,Optimal,12.48460530105019
kharif,256,Nitrogen application,Optimal,11.018586438473553
kharif,256,Phosphorus Surplus,Optimal,16.304721974574637
kharif,256,Nitrogen Surplus,Optimal,16.276693510034526
kharif,256,Water Demand,Optimal,18.21108191488794
kharif,257,Nitrogen Emission,Optimal,18.602328625472847
kharif,257,Nitrogen Leach,Optimal,14.88104288955412
kharif,257,Greenhouse Gas emission,Optimal,10.058016234140736
kharif,257,Net return,Optimal,-220.48510399920556
kharif,257,Calorie,Optimal,-1.6656779930885246
kharif,257,Phosphorus application,Optimal,12.946049024749039
kharif,257,Nitrogen application,Optimal,12.433920884245042
kharif,257,Phosphorus Surplus,Optimal,16.898094045115048
kharif,257,Nitrogen Surplus,Optimal,18.192094359819833
kharif,257,Water Demand,Optimal,22.609975411785225
kharif,258,Nitrogen Emission,Optimal,19.033067844710814
kharif,258,Nitrogen Leach,Optimal,14.000376620932283
kharif,258,Greenhouse Gas emission,Optimal,11.286446727787672
kharif,258,Net return,Optimal,-240.03814943647694
kharif,258,Calorie,Optimal,-1.5792156915833901
kharif,258,Phosphorus application,Optimal,15.069661898092077
kharif,258,Nitrogen application,Optimal,12.612571588053358
kharif,258,Phosphorus Surplus,Optimal,19.46419402527252
kharif,258,Nitrogen Surplus,Optimal,18.45065502877279
kharif,258,Water Demand,Optimal,20.065041186920602
kharif,259,Nitrogen Emission,Optimal,17.354236296452694
kharif,259,Nitrogen Leach,Optimal,11.493964659680547
kharif,259,Greenhouse Gas emission,Optimal,10.97528600456628
kharif,259,Net return,Optimal,-239.70321725631533
kharif,259,Calorie,Optimal,-1.7068013667316515
kharif,259,Phosphorus application,Optimal,12.191951401443612
kharif,259,Nitrogen application,Optimal,11.19674353165825
kharif,259,Phosphorus Surplus,Optimal,15.991863200517157
kharif,259,Nitrogen Surplus,Optimal,16.628033800490083
kharif,259,Water Demand,Optimal,25.33831192941658
kharif,260,Nitrogen Emission,Optimal,17.69936992276442
kharif,260,Nitrogen Leach,Optimal,13.801648025877775
kharif,260,Greenhouse Gas emission,Optimal,10.470419149180373
kharif,260,Net return,Optimal,-231.36874287713204
kharif,260,Calorie,Optimal,-1.6927475967994368
kharif,260,Phosphorus application,Optimal,11.020127573294111
kharif,260,Nitrogen application,Optimal,11.758558557753982
kharif,260,Phosphorus Surplus,Optimal,14.537315622532
kharif,260,Nitrogen Surplus,Optimal,17.19645198244056
kharif,260,Water Demand,Optimal,24.611651267433057
kharif,261,Nitrogen Emission,Optimal,19.111017231480215
kharif,261,Nitrogen Leach,Optimal,13.240042735119438
kharif,261,Greenhouse Gas emission,Optimal,11.86723369537574
kharif,261,Net return,Optimal,-202.60207356734645
kharif,261,Calorie,Optimal,-1.6266137372914364
kharif,261,Phosphorus application,Optimal,13.277594627197814
kharif,261,Nitrogen application,Optimal,12.489564872262148
kharif,261,Phosphorus Surplus,Optimal,17.338252028228023
kharif,261,Nitrogen Surplus,Optimal,18.407777030270097
kharif,261,Water Demand,Optimal,24.413203112124485
kharif,262,Nitrogen Emission,Optimal,18.445257151640668
kharif,262,Nitrogen Leach,Optimal,12.695987866851668
kharif,262,Greenhouse Gas emission,Optimal,10.168230904991079
kharif,262,Net return,Optimal,-216.64773343145828
kharif,262,Calorie,Optimal,-1.5860586499762916
kharif,262,Phosphorus application,Optimal,11.587032822663037
kharif,262,Nitrogen application,Optimal,12.199311983609915
kharif,262,Phosphorus Surplus,Optimal,15.220756093328287
kharif,262,Nitrogen Surplus,Optimal,17.837925166506395
kharif,262,Water Demand,Optimal,24.68713186487412
kharif,263,Nitrogen Emission,Optimal,17.751939965780966
kharif,263,Nitrogen Leach,Optimal,11.822667081642413
kharif,263,Greenhouse Gas emission,Optimal,10.828750432243734
kharif,263,Net return,Optimal,-259.88152674846805
kharif,263,Calorie,Optimal,-1.4667819801279613
kharif,263,Phosphorus application,Optimal,14.92377317139644
kharif,263,Nitrogen application,Optimal,11.77081613525223
kharif,263,Phosphorus Surplus,Optimal,19.248021459546262
kharif,263,Nitrogen Surplus,Optimal,17.296871240352495
kharif,263,Water Demand,Optimal,10.983883305967469
kharif,264,Nitrogen Emission,Optimal,18.255234226302615
kharif,264,Nitrogen Leach,Optimal,13.097000681267577
kharif,264,Greenhouse Gas emission,Optimal,11.212608279882678
kharif,264,Net return,Optimal,-309.2982459481911
kharif,264,Calorie,Optimal,-1.6692490350223983
kharif,264,Phosphorus application,Optimal,13.065877873084238
kharif,264,Nitrogen application,Optimal,12.04288870717015
kharif,264,Phosphorus Surplus,Optimal,17.03509175819478
kharif,264,Nitrogen Surplus,Optimal,17.64288706179766
kharif,264,Water Demand,Optimal,17.019954920252502
kharif,265,Nitrogen Emission,Optimal,18.624868367418927
kharif,265,Nitrogen Leach,Optimal,14.310922019001481
kharif,265,Greenhouse Gas emission,Optimal,11.6665562803319
kharif,265,Net return,Optimal,-219.48262640844766
kharif,265,Calorie,Optimal,-1.8912031915216696
kharif,265,Phosphorus application,Optimal,14.220878859761125
kharif,265,Nitrogen application,Optimal,12.405733455707521
kharif,265,Phosphorus Surplus,Optimal,18.513746611507226
kharif,265,Nitrogen Surplus,Optimal,18.1740448852198
kharif,265,Water Demand,Optimal,24.89630003845401
kharif,266,Nitrogen Emission,Optimal,18.674356979535766
kharif,266,Nitrogen Leach,Optimal,14.28753158937746
kharif,266,Greenhouse Gas emission,Optimal,11.446367304309561
kharif,266,Net return,Optimal,-261.9575735035406
kharif,266,Calorie,Optimal,-1.3919053150402154
kharif,266,Phosphorus application,Optimal,13.358647446093396
kharif,266,Nitrogen application,Optimal,12.25669563069702
kharif,266,Phosphorus Surplus,Optimal,17.408957296892805
kharif,266,Nitrogen Surplus,Optimal,18.00810751056466
kharif,266,Water Demand,Optimal,25.725626724482787
kharif,267,Nitrogen Emission,Optimal,17.20991950156069
kharif,267,Nitrogen Leach,Optimal,12.672392469692527
kharif,267,Greenhouse Gas emission,Optimal,10.046980528906074
kharif,267,Net return,Optimal,-228.98128591741488
kharif,267,Calorie,Optimal,-1.865659234632452
kharif,267,Phosphorus application,Optimal,12.397478552580683
kharif,267,Nitrogen application,Optimal,11.364543514639337
kharif,267,Phosphorus Surplus,Optimal,16.21466014944105
kharif,267,Nitrogen Surplus,Optimal,16.73620702884217
kharif,267,Water Demand,Optimal,21.46146926067409
kharif,268,Nitrogen Emission,Optimal,17.012763910786912
kharif,268,Nitrogen Leach,Optimal,12.626293702928217
kharif,268,Greenhouse Gas emission,Optimal,11.007458855899062
kharif,268,Net return,Optimal,-240.48064244471095
kharif,268,Calorie,Optimal,-1.3968768464425403
kharif,268,Phosphorus application,Optimal,16.33324479479568
kharif,268,Nitrogen application,Optimal,11.171825662350688
kharif,268,Phosphorus Surplus,Optimal,20.918023347752825
kharif,268,Nitrogen Surplus,Optimal,16.4402242700781
kharif,268,Water Demand,Optimal,17.320859737354752
kharif,269,Nitrogen Emission,Optimal,18.093942389999683
kharif,269,Nitrogen Leach,Optimal,14.291570857169013
kharif,269,Greenhouse Gas emission,Optimal,11.899447674524184
kharif,269,Net return,Optimal,-280.78475850108134
kharif,269,Calorie,Optimal,-1.6535640636495783
kharif,269,Phosphorus application,Optimal,15.741478737441168
kharif,269,Nitrogen application,Optimal,11.845544573937978
kharif,269,Phosphorus Surplus,Optimal,20.2680718022907
kharif,269,Nitrogen Surplus,Optimal,17.453818079402364
kharif,269,Water Demand,Optimal,23.010316287287655
kharif,270,Nitrogen Emission,Optimal,17.923603980337504
kharif,270,Nitrogen Leach,Optimal,12.5506763082239
kharif,270,Greenhouse Gas emission,Optimal,10.284791047489955
kharif,270,Net return,Optimal,-253.3466381066246
kharif,270,Calorie,Optimal,-1.6043266276113393
kharif,270,Phosphorus application,Optimal,13.954717609178939
kharif,270,Nitrogen application,Optimal,11.805635070946913
kharif,270,Phosphorus Surplus,Optimal,18.060170323703773
kharif,270,Nitrogen Surplus,Optimal,17.336647466429035
kharif,270,Water Demand,Optimal,23.43257072857462
kharif,271,Nitrogen Emission,Optimal,18.04748587690655
kharif,271,Nitrogen Leach,Optimal,13.037177244223745
kharif,271,Greenhouse Gas emission,Optimal,10.294511182817487
kharif,271,Net return,Optimal,-234.7801248934431
kharif,271,Calorie,Optimal,-1.6557074422108273
kharif,271,Phosphorus application,Optimal,11.587575423324413
kharif,271,Nitrogen application,Optimal,11.865481712699596
kharif,271,Phosphorus Surplus,Optimal,15.222604067507117
kharif,271,Nitrogen Surplus,Optimal,17.425005176176064
kharif,271,Water Demand,Optimal,17.729031321401045
kharif,272,Nitrogen Emission,Optimal,18.851588999887525
kharif,272,Nitrogen Leach,Optimal,13.613862609480858
kharif,272,Greenhouse Gas emission,Optimal,10.300224205310554
kharif,272,Net return,Optimal,-252.2641927981289
kharif,272,Calorie,Optimal,-1.5881010406296703
kharif,272,Phosphorus application,Optimal,12.202530818522266
kharif,272,Nitrogen application,Optimal,12.552376722595378
kharif,272,Phosphorus Surplus,Optimal,15.91629757137015
kharif,272,Nitrogen Surplus,Optimal,18.29341493784633
kharif,272,Water Demand,Optimal,22.456306395072392
kharif,273,Nitrogen Emission,Optimal,18.12405322172374
kharif,273,Nitrogen Leach,Optimal,13.232058337997254
kharif,273,Greenhouse Gas emission,Optimal,10.784502381284614
kharif,273,Net return,Optimal,-146.7603152579074
kharif,273,Calorie,Optimal,-1.328660987133272
kharif,273,Phosphorus application,Optimal,15.917407829489074
kharif,273,Nitrogen application,Optimal,11.895370585314039
kharif,273,Phosphorus Surplus,Optimal,20.458025038038745
kharif,273,Nitrogen Surplus,Optimal,17.529708436062215
kharif,273,Water Demand,Optimal,23.058093674337854
kharif,274,Nitrogen Emission,Optimal,17.898236203958326
kharif,274,Nitrogen Leach,Optimal,11.876351956224397
kharif,274,Greenhouse Gas emission,Optimal,11.68134608530798
kharif,274,Net return,Optimal,-243.53817287678604
kharif,274,Calorie,Optimal,-1.6455928509370281
kharif,274,Phosphorus application,Optimal,13.529499038280774
kharif,274,Nitrogen application,Optimal,11.729967091221209
kharif,274,Phosphorus Surplus,Optimal,17.62781881817767
kharif,274,Nitrogen Surplus,Optimal,17.311446858227733
kharif,274,Water Demand,Optimal,21.90821091499472
kharif,275,Nitrogen Emission,Optimal,18.987324409326582
kharif,275,Nitrogen Leach,Optimal,13.198805839031477
kharif,275,Greenhouse Gas emission,Optimal,11.537689086112694
kharif,275,Net return,Optimal,-232.33578318882263
kharif,275,Calorie,Optimal,-1.529444004694964
kharif,275,Phosphorus application,Optimal,14.526053665892826
kharif,275,Nitrogen application,Optimal,12.59048246141215
kharif,275,Phosphorus Surplus,Optimal,18.810824660946988
kharif,275,Nitrogen Surplus,Optimal,18.426957920231835
kharif,275,Water Demand,Optimal,22.552077457580243
kharif,276,Nitrogen Emission,Optimal,17.44581277179693
kharif,276,Nitrogen Leach,Optimal,12.599679496360846
kharif,276,Greenhouse Gas emission,Optimal,9.991454395971445
kharif,276,Net return,Optimal,-207.68911497285092
kharif,276,Calorie,Optimal,-1.5775509076928078
kharif,276,Phosphorus application,Optimal,15.870598598338463
kharif,276,Nitrogen application,Optimal,11.372271469279275
kharif,276,Phosphorus Surplus,Optimal,20.332889791287084
kharif,276,Nitrogen Surplus,Optimal,16.774702798479762
kharif,276,Water Demand,Optimal,24.525395532709894
kharif,277,Nitrogen Emission,Optimal,18.67910807324174
kharif,277,Nitrogen Leach,Optimal,13.791203253228876
kharif,277,Greenhouse Gas emission,Optimal,10.80889410392099
kharif,277,Net return,Optimal,-285.8879746715997
kharif,277,Calorie,Optimal,-1.5861638592035585
kharif,277,Phosphorus application,Optimal,15.049888101509712
kharif,277,Nitrogen application,Optimal,12.458717089881807
kharif,277,Phosphorus Surplus,Optimal,19.420690715530373
kharif,277,Nitrogen Surplus,Optimal,18.192347322006196
kharif,277,Water Demand,Optimal,26.304124526868783
kharif,278,Nitrogen Emission,Optimal,18.636594593421638
kharif,278,Nitrogen Leach,Optimal,12.980826743276603
kharif,278,Greenhouse Gas emission,Optimal,10.46422622844666
kharif,278,Net return,Optimal,-236.4735488045643
kharif,278,Calorie,Optimal,-1.053588134805281
kharif,278,Phosphorus application,Optimal,12.900052202620016
kharif,278,Nitrogen application,Optimal,12.4069086941612
kharif,278,Phosphorus Surplus,Optimal,16.681817321284406
kharif,278,Nitrogen Surplus,Optimal,17.99768692735228
kharif,278,Water Demand,Optimal,22.353128447192134
kharif,279,Nitrogen Emission,Optimal,16.95090527387854
kharif,279,Nitrogen Leach,Optimal,11.391700862525909
kharif,279,Greenhouse Gas emission,Optimal,10.529318846281678
kharif,279,Net return,Optimal,-261.4743534872232
kharif,279,Calorie,Optimal,-1.3450523759550286
kharif,279,Phosphorus application,Optimal,13.675444591853667
kharif,279,Nitrogen application,Optimal,11.087840670497188
kharif,279,Phosphorus Surplus,Optimal,17.711953489870982
kharif,279,Nitrogen Surplus,Optimal,16.30777968877682
kharif,279,Water Demand,Optimal,17.335575540787588
kharif,280,Nitrogen Emission,Optimal,19.423005343147903
kharif,280,Nitrogen Leach,Optimal,14.131051087384423
kharif,280,Greenhouse Gas emission,Optimal,11.048150855196386
kharif,280,Net return,Optimal,-274.12288519403273
kharif,280,Calorie,Optimal,-1.4445835661619784
kharif,280,Phosphorus application,Optimal,13.794254844647744
kharif,280,Nitrogen application,Optimal,12.880742977033938
kharif,280,Phosphorus Surplus,Optimal,17.880581884877977
kharif,280,Nitrogen Surplus,Optimal,18.82939893238077
kharif,280,Water Demand,Optimal,20.66652621918429
kharif,281,Nitrogen Emission,Optimal,18.909396463742574
kharif,281,Nitrogen Leach,Optimal,14.3204497617937
kharif,281,Greenhouse Gas emission,Optimal,11.79477001436742
kharif,281,Net return,Optimal,-172.22334656554662
kharif,281,Calorie,Optimal,-1.5808373243356764
kharif,281,Phosphorus application,Optimal,10.710911039172382
kharif,281,Nitrogen application,Optimal,12.497821885141851
kharif,281,Phosphorus Surplus,Optimal,14.219332676426333
kharif,281,Nitrogen Surplus,Optimal,18.336476185625845
kharif,281,Water Demand,Optimal,18.53066971280887
kharif,282,Nitrogen Emission,Optimal,17.557815769500554
kharif,282,Nitrogen Leach,Optimal,12.435726421920311
kharif,282,Greenhouse Gas emission,Optimal,11.639749799839668
kharif,282,Net return,Optimal,-233.02090966038588
kharif,282,Calorie,Optimal,-1.469484619598893
kharif,282,Phosphorus application,Optimal,12.953110497239631
kharif,282,Nitrogen application,Optimal,11.531313784784373
kharif,282,Phosphorus Surplus,Optimal,16.891145008863578
kharif,282,Nitrogen Surplus,Optimal,16.91610803942331
kharif,282,Water Demand,Optimal,24.82236588889342
kharif,283,Nitrogen Emission,Optimal,17.134319503565028
kharif,283,Nitrogen Leach,Optimal,12.457832506132897
kharif,283,Greenhouse Gas emission,Optimal,11.285651166039031
kharif,283,Net return,Optimal,-229.48582029937552
kharif,283,Calorie,Optimal,-1.7056176648959223
kharif,283,Phosphorus application,Optimal,12.935343909680553
kharif,283,Nitrogen application,Optimal,11.0734438391704
kharif,283,Phosphorus Surplus,Optimal,16.92797014834049
kharif,283,Nitrogen Surplus,Optimal,16.51233015542543
kharif,283,Water Demand,Optimal,24.746458073749917
kharif,284,Nitrogen Emission,Optimal,19.268942768561878
kharif,284,Nitrogen Leach,Optimal,14.303002616799949
kharif,284,Greenhouse Gas emission,Optimal,11.332889181775514
kharif,284,Net return,Optimal,-202.58429916820447
kharif,284,Calorie,Optimal,-1.4095816646804313
kharif,284,Phosphorus application,Optimal,13.998601875050209
kharif,284,Nitrogen application,Optimal,12.676000943334513
kharif,284,Phosphorus Surplus,Optimal,18.11087134401058
kharif,284,Nitrogen Surplus,Optimal,18.597797190118257
kharif,284,Water Demand,Optimal,17.439033080283853
kharif,285,Nitrogen Emission,Optimal,17.795724433739057
kharif,285,Nitrogen Leach,Optimal,13.984417562671641
kharif,285,Greenhouse Gas emission,Optimal,10.901645327522818
kharif,285,Net return,Optimal,-240.19194346165403
kharif,285,Calorie,Optimal,-1.455636967308345
kharif,285,Phosphorus application,Optimal,14.203951403661804
kharif,285,Nitrogen application,Optimal,11.8481267567282
kharif,285,Phosphorus Surplus,Optimal,18.38530133679375
kharif,285,Nitrogen Surplus,Optimal,17.380399924119878
kharif,285,Water Demand,Optimal,25.45998828178544
kharif,286,Nitrogen Emission,Optimal,17.060567074650347
kharif,286,Nitrogen Leach,Optimal,12.038518084390804
kharif,286,Greenhouse Gas emission,Optimal,11.217181625401928
kharif,286,Net return,Optimal,-217.86256694082445
kharif,286,Calorie,Optimal,-1.7767695861378128
kharif,286,Phosphorus application,Optimal,12.985389980909453
kharif,286,Nitrogen application,Optimal,11.134334420661034
kharif,286,Phosphorus Surplus,Optimal,16.96914795350788
kharif,286,Nitrogen Surplus,Optimal,16.54781461863984
kharif,286,Water Demand,Optimal,24.867623885457075
kharif,287,Nitrogen Emission,Optimal,18.275922472953415
kharif,287,Nitrogen Leach,Optimal,13.416434287921332
kharif,287,Greenhouse Gas emission,Optimal,10.876035181273942
kharif,287,Net return,Optimal,-207.47439468633868
kharif,287,Calorie,Optimal,-1.4741347779081344
kharif,287,Phosphorus application,Optimal,14.50530671305488
kharif,287,Nitrogen application,Optimal,12.11290879927514
kharif,287,Phosphorus Surplus,Optimal,18.728343305591103
kharif,287,Nitrogen Surplus,Optimal,17.701918670397855
kharif,287,Water Demand,Optimal,19.889805074979243
kharif,288,Nitrogen Emission,Optimal,18.43273375762357
kharif,288,Nitrogen Leach,Optimal,13.94215171898389
kharif,288,Greenhouse Gas emission,Optimal,10.942536686133012
kharif,288,Net return,Optimal,-271.0967142928773
kharif,288,Calorie,Optimal,-1.3579810350592871
kharif,288,Phosphorus application,Optimal,14.029672306722938
kharif,288,Nitrogen application,Optimal,12.303881084310126
kharif,288,Phosphorus Surplus,Optimal,18.145208051094215
kharif,288,Nitrogen Surplus,Optimal,17.901519181694926
kharif,288,Water Demand,Optimal,22.73854880229492
kharif,289,Nitrogen Emission,Optimal,17.59821374910202
kharif,289,Nitrogen Leach,Optimal,12.078081174356376
kharif,289,Greenhouse Gas emission,Optimal,10.52548994167933
kharif,289,Net return,Optimal,-260.0128513788708
kharif,289,Calorie,Optimal,-1.7182491149563817
kharif,289,Phosphorus application,Optimal,12.227620463009789
kharif,289,Nitrogen application,Optimal,11.398867953329642
kharif,289,Phosphorus Surplus,Optimal,16.020233729931842
kharif,289,Nitrogen Surplus,Optimal,16.821559798286618
kharif,289,Water Demand,Optimal,19.077205412746192
kharif,290,Nitrogen Emission,Optimal,16.87338720904603
kharif,290,Nitrogen Leach,Optimal,11.46539064836074
kharif,290,Greenhouse Gas emission,Optimal,11.927141085600653
kharif,290,Net return,Optimal,-251.06035375847904
kharif,290,Calorie,Optimal,-1.555060584677875
kharif,290,Phosphorus application,Optimal,10.12464392881132
kharif,290,Nitrogen application,Optimal,10.837732249229683
kharif,290,Phosphorus Surplus,Optimal,13.535923192645749
kharif,290,Nitrogen Surplus,Optimal,16.185250138742393
kharif,290,Water Demand,Optimal,24.407379893236534
kharif,291,Nitrogen Emission,Optimal,19.241744299585363
kharif,291,Nitrogen Leach,Optimal,14.76448459187317
kharif,291,Greenhouse Gas emission,Optimal,11.141215357249383
kharif,291,Net return,Optimal,-239.75197774664392
kharif,291,Calorie,Optimal,-1.655445380653742
kharif,291,Phosphorus application,Optimal,13.384108820289631
kharif,291,Nitrogen application,Optimal,12.802716996705856
kharif,291,Phosphorus Surplus,Optimal,17.433807713127365
kharif,291,Nitrogen Surplus,Optimal,18.735679934379203
kharif,291,Water Demand,Optimal,24.74729344772047
kharif,292,Nitrogen Emission,Optimal,16.933207894269824
kharif,292,Nitrogen Leach,Optimal,12.805796784120444
kharif,292,Greenhouse Gas emission,Optimal,10.558636321810933
kharif,292,Net return,Optimal,-244.55457470380102
kharif,292,Calorie,Optimal,-1.735839239739886
kharif,292,Phosphorus application,Optimal,12.248512069378027
kharif,292,Nitrogen application,Optimal,11.022392719373878
kharif,292,Phosphorus Surplus,Optimal,16.006958080944123
kharif,292,Nitrogen Surplus,Optimal,16.31351765060593
kharif,292,Water Demand,Optimal,23.771642461605982
kharif,293,Nitrogen Emission,Optimal,18.1644086587978
kharif,293,Nitrogen Leach,Optimal,14.041863480725064
kharif,293,Greenhouse Gas emission,Optimal,11.093661922968753
kharif,293,Net return,Optimal,-152.24498081682128
kharif,293,Calorie,Optimal,-1.6165715952395945
kharif,293,Phosphorus application,Optimal,13.341097633613217
kharif,293,Nitrogen application,Optimal,11.85267875533213
kharif,293,Phosphorus Surplus,Optimal,17.379122662361077
kharif,293,Nitrogen Surplus,Optimal,17.556395860930955
kharif,293,Water Demand,Optimal,18.597370804511392
kharif,294,Nitrogen Emission,Optimal,17.53441274099272
kharif,294,Nitrogen Leach,Optimal,13.522525364165638
kharif,294,Greenhouse Gas emission,Optimal,10.7350592152092
kharif,294,Net return,Optimal,-280.7178632595427
kharif,294,Calorie,Optimal,-1.4657164963556328
kharif,294,Phosphorus application,Optimal,12.80759947886014
kharif,294,Nitrogen application,Optimal,11.556427049463174
kharif,294,Phosphorus Surplus,Optimal,16.678754260106217
kharif,294,Nitrogen Surplus,Optimal,16.934867875805487
kharif,294,Water Demand,Optimal,21.722628881282684
kharif,295,Nitrogen Emission,Optimal,16.94092421916105
kharif,295,Nitrogen Leach,Optimal,12.039690411358169
kharif,295,Greenhouse Gas emission,Optimal,11.35514204705461
kharif,295,Net return,Optimal,-184.0809115659874
kharif,295,Calorie,Optimal,-1.4544927903818836
kharif,295,Phosphorus application,Optimal,11.171709080760781
kharif,295,Nitrogen application,Optimal,11.18430822129082
kharif,295,Phosphorus Surplus,Optimal,14.76554137958369
kharif,295,Nitrogen Surplus,Optimal,16.49461800530585
kharif,295,Water Demand,Optimal,24.676365407820814
kharif,296,Nitrogen Emission,Optimal,17.375071404029544
kharif,296,Nitrogen Leach,Optimal,12.75936730398303
kharif,296,Greenhouse Gas emission,Optimal,11.05517351344543
kharif,296,Net return,Optimal,-216.70474239257786
kharif,296,Calorie,Optimal,-1.4991235576823054
kharif,296,Phosphorus application,Optimal,11.457695136418236
kharif,296,Nitrogen application,Optimal,11.41824908238953
kharif,296,Phosphorus Surplus,Optimal,15.056729212560075
kharif,296,Nitrogen Surplus,Optimal,16.846605375480895
kharif,296,Water Demand,Optimal,22.59809053607291
kharif,297,Nitrogen Emission,Optimal,17.791270151943863
kharif,297,Nitrogen Leach,Optimal,12.97333758572205
kharif,297,Greenhouse Gas emission,Optimal,11.466811356882202
kharif,297,Net return,Optimal,-218.7514433032602
kharif,297,Calorie,Optimal,-1.4916442548609596
kharif,297,Phosphorus application,Optimal,14.027380298592465
kharif,297,Nitrogen application,Optimal,11.649779348876137
kharif,297,Phosphorus Surplus,Optimal,18.156960809689885
kharif,297,Nitrogen Surplus,Optimal,17.205549745385863
kharif,297,Water Demand,Optimal,18.910492648070072
kharif,298,Nitrogen Emission,Optimal,18.195405594507722
kharif,298,Nitrogen Leach,Optimal,13.210950354423556
kharif,298,Greenhouse Gas emission,Optimal,10.738350330461953
kharif,298,Net return,Optimal,-259.50912949923287
kharif,298,Calorie,Optimal,-1.6339228548666178
kharif,298,Phosphorus application,Optimal,12.899059415237392
kharif,298,Nitrogen application,Optimal,11.924919044098651
kharif,298,Phosphorus Surplus,Optimal,16.801942632694193
kharif,298,Nitrogen Surplus,Optimal,17.53616884470114
kharif,298,Water Demand,Optimal,21.530354551049165
kharif,299,Nitrogen Emission,Optimal,17.168637575305876
kharif,299,Nitrogen Leach,Optimal,12.02052411064635
kharif,299,Greenhouse Gas emission,Optimal,10.146759301686725
kharif,299,Net return,Optimal,-228.98330900592518
kharif,299,Calorie,Optimal,-1.6498666503761403
kharif,299,Phosphorus application,Optimal,12.55265374877759
kharif,299,Nitrogen application,Optimal,11.188699825536496
kharif,299,Phosphorus Surplus,Optimal,16.40726349118886
kharif,299,Nitrogen Surplus,Optimal,16.580896916856155
kharif,299,Water Demand,Optimal,24.281849778560407
kharif,300,Nitrogen Emission,Optimal,18.23061060264059
kharif,300,Nitrogen Leach,Optimal,12.009710015271928
kharif,300,Greenhouse Gas emission,Optimal,10.930108950307819
kharif,300,Net return,Optimal,-242.41790033794848
kharif,300,Calorie,Optimal,-1.5514294233382282
kharif,300,Phosphorus application,Optimal,13.612844187177604
kharif,300,Nitrogen application,Optimal,12.00983017139471
kharif,300,Phosphorus Surplus,Optimal,17.701099739468354
kharif,300,Nitrogen Surplus,Optimal,17.617780693740297
kharif,300,Water Demand,Optimal,12.600235503515025
kharif,301,Nitrogen Emission,Optimal,18.805583143964252
kharif,301,Nitrogen Leach,Optimal,14.796635840177514
kharif,301,Greenhouse Gas emission,Optimal,10.401717568670927
kharif,301,Net return,Optimal,-235.31322553940143
kharif,301,Calorie,Optimal,-1.2740543184694442
kharif,301,Phosphorus application,Optimal,14.91183066281622
kharif,301,Nitrogen application,Optimal,12.653322872420881
kharif,301,Phosphorus Surplus,Optimal,19.14866968657517
kharif,301,Nitrogen Surplus,Optimal,18.302308736753943
kharif,301,Water Demand,Optimal,19.215381378712884
kharif,302,Nitrogen Emission,Optimal,17.793946737204692
kharif,302,Nitrogen Leach,Optimal,13.406382858922868
kharif,302,Greenhouse Gas emission,Optimal,10.810584997748917
kharif,302,Net return,Optimal,-223.02848246589227
kharif,302,Calorie,Optimal,-1.631525863336606
kharif,302,Phosphorus application,Optimal,12.96859451860231
