Target,Source,year,quantity
ARUNACHAL PRADESH,GOA,2017,0.0
ARUNACHAL PRADESH,GOA,2018,0.0
ARUNACHAL PRADESH,GOA,2019,0.0
ARUNACHAL PRADESH,GOA,2020,0.0
ARUNACHAL PRADESH,GUJARAT,2010,0.0
ARUNACHAL PRADESH,GUJARAT,2011,0.0
ARUNACHAL PRADESH,GUJARAT,2012,0.0
ARUNACHAL PRADESH,GUJARAT,2013,0.0
ARUNACHAL PRADESH,GUJARAT,2014,0.0
ARUNACHAL PRADESH,GUJARAT,2015,0.0
ARUNACHAL PRADESH,GUJARAT,2016,0.0
ARUNACHAL PRADESH,GUJARAT,2017,0.0
ARUNACHAL PRADESH,GUJARAT,2018,0.0
ARUNACHAL PRADESH,GUJARAT,2019,0.0
ARUNACHAL PRADESH,GUJARAT,2020,0.0
ARUNACHAL PRADESH,HARYANA,2010,0.0
ARUNACHAL PRADESH,HARYANA,2011,0.0
ARUNACHAL PRADESH,HARYANA,2012,0.0
ARUNACHAL PRADESH,HARYANA,2013,0.0
ARUNACHAL PRADESH,HARYANA,2014,0.0
ARUNACHAL PRADESH,HARYANA,2015,0.0
ARUNACHAL PRADESH,HARYANA,2016,0.0
ARUNACHAL PRADESH,HARYANA,2017,0.0
ARUNACHAL PRADESH,HARYANA,2018,0.0
ARUNACHAL PRADESH,HARYANA,2019,0.0
ARUNACHAL PRADESH,HARYANA,2020,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2010,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2011,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2012,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2013,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2014,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2015,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2016,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2017,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2018,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2019,0.0
ARUNACHAL PRADESH,HIMACHAL PRADESH,2020,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2010,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2011,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2012,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2013,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2014,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2015,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2016,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2017,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2018,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2019,0.0
ARUNACHAL PRADESH,JAMMU & KASHMIR,2020,0.0
ARUNACHAL PRADESH,JHARKHAND,2010,0.0
ARUNACHAL PRADESH,JHARKHAND,2011,0.0
ARUNACHAL PRADESH,JHARKHAND,2012,0.0
ARUNACHAL PRADESH,JHARKHAND,2013,0.0
ARUNACHAL PRADESH,JHARKHAND,2014,0.0
ARUNACHAL PRADESH,JHARKHAND,2015,0.0
ARUNACHAL PRADESH,JHARKHAND,2016,0.0
ARUNACHAL PRADESH,JHARKHAND,2017,0.0
ARUNACHAL PRADESH,JHARKHAND,2018,0.0
ARUNACHAL PRADESH,JHARKHAND,2019,0.0
ARUNACHAL PRADESH,JHARKHAND,2020,0.0
ARUNACHAL PRADESH,KARNATAKA,2010,0.0
ARUNACHAL PRADESH,KARNATAKA,2011,0.0
ARUNACHAL PRADESH,KARNATAKA,2012,0.0
ARUNACHAL PRADESH,KARNATAKA,2013,0.0
ARUNACHAL PRADESH,KARNATAKA,2014,0.0
ARUNACHAL PRADESH,KARNATAKA,2015,0.0
ARUNACHAL PRADESH,KARNATAKA,2016,0.0
ARUNACHAL PRADESH,KARNATAKA,2017,0.0
ARUNACHAL PRADESH,KARNATAKA,2018,0.0
ARUNACHAL PRADESH,KARNATAKA,2019,0.0
ARUNACHAL PRADESH,KARNATAKA,2020,0.0
ARUNACHAL PRADESH,KERALA,2010,0.0
ARUNACHAL PRADESH,KERALA,2011,0.0
ARUNACHAL PRADESH,KERALA,2012,0.0
ARUNACHAL PRADESH,KERALA,2013,0.0
ARUNACHAL PRADESH,KERALA,2014,0.0
ARUNACHAL PRADESH,KERALA,2015,0.0
ARUNACHAL PRADESH,KERALA,2016,0.0
ARUNACHAL PRADESH,KERALA,2017,0.0
ARUNACHAL PRADESH,KERALA,2018,0.0
ARUNACHAL PRADESH,KERALA,2019,0.0
ARUNACHAL PRADESH,KERALA,2020,0.0
ARUNACHAL PRADESH,LAKSHADEEP,2019,0.0
ARUNACHAL PRADESH,LAKSHADEEP,2020,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2010,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2011,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2012,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2013,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2014,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2015,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2016,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2017,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2018,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2019,0.0
ARUNACHAL PRADESH,MADHYA PRADESH,2020,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2010,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2011,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2012,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2013,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2014,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2015,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2016,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2017,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2018,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2019,0.0
ARUNACHAL PRADESH,MAHARASHTRA,2020,0.0
ARUNACHAL PRADESH,MANIPUR,2010,0.0
ARUNACHAL PRADESH,MANIPUR,2011,0.0
ARUNACHAL PRADESH,MANIPUR,2012,0.0
ARUNACHAL PRADESH,MANIPUR,2013,0.0
ARUNACHAL PRADESH,MANIPUR,2014,0.0
ARUNACHAL PRADESH,MANIPUR,2015,0.0
ARUNACHAL PRADESH,MANIPUR,2016,0.0
ARUNACHAL PRADESH,MANIPUR,2017,0.0
ARUNACHAL PRADESH,MANIPUR,2018,0.0
ARUNACHAL PRADESH,MANIPUR,2019,0.0
ARUNACHAL PRADESH,MANIPUR,2020,0.0
ARUNACHAL PRADESH,MEGHALAYA,2010,0.0
ARUNACHAL PRADESH,MEGHALAYA,2011,0.0
ARUNACHAL PRADESH,MEGHALAYA,2012,0.0
ARUNACHAL PRADESH,MEGHALAYA,2013,0.0
ARUNACHAL PRADESH,MEGHALAYA,2014,0.0
ARUNACHAL PRADESH,MEGHALAYA,2015,0.0
ARUNACHAL PRADESH,MEGHALAYA,2016,0.0
ARUNACHAL PRADESH,MEGHALAYA,2017,0.0
ARUNACHAL PRADESH,MEGHALAYA,2018,0.0
ARUNACHAL PRADESH,MEGHALAYA,2019,0.0
ARUNACHAL PRADESH,MEGHALAYA,2020,0.0
ARUNACHAL PRADESH,MIZORAM,2010,0.0
ARUNACHAL PRADESH,MIZORAM,2011,0.0
ARUNACHAL PRADESH,MIZORAM,2012,0.0
ARUNACHAL PRADESH,MIZORAM,2013,0.0
ARUNACHAL PRADESH,MIZORAM,2014,0.0
ARUNACHAL PRADESH,MIZORAM,2015,0.0
ARUNACHAL PRADESH,MIZORAM,2016,0.0
ARUNACHAL PRADESH,MIZORAM,2017,0.0
ARUNACHAL PRADESH,MIZORAM,2018,0.0
ARUNACHAL PRADESH,MIZORAM,2019,0.0
ARUNACHAL PRADESH,MIZORAM,2020,0.0
ARUNACHAL PRADESH,NAGALAND,2010,0.0
ARUNACHAL PRADESH,NAGALAND,2011,0.0
ARUNACHAL PRADESH,NAGALAND,2012,0.0
ARUNACHAL PRADESH,NAGALAND,2013,0.0
ARUNACHAL PRADESH,NAGALAND,2014,0.0
ARUNACHAL PRADESH,NAGALAND,2015,0.0
ARUNACHAL PRADESH,NAGALAND,2016,0.0
ARUNACHAL PRADESH,NAGALAND,2017,0.0
ARUNACHAL PRADESH,NAGALAND,2018,0.0
ARUNACHAL PRADESH,NAGALAND,2019,0.0
ARUNACHAL PRADESH,NAGALAND,2020,0.0
ARUNACHAL PRADESH,ODISHA,2010,0.0
ARUNACHAL PRADESH,ODISHA,2011,0.0
ARUNACHAL PRADESH,ODISHA,2012,0.0
ARUNACHAL PRADESH,ODISHA,2013,0.0
ARUNACHAL PRADESH,ODISHA,2014,0.0
ARUNACHAL PRADESH,ODISHA,2015,0.0
ARUNACHAL PRADESH,ODISHA,2016,0.0
ARUNACHAL PRADESH,ODISHA,2017,0.0
ARUNACHAL PRADESH,ODISHA,2018,0.0
ARUNACHAL PRADESH,ODISHA,2019,0.0
ARUNACHAL PRADESH,ODISHA,2020,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2010,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2011,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2012,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2013,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2014,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2015,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2016,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2017,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2018,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2019,0.0
ARUNACHAL PRADESH,PUDUCHERRY,2020,0.0
ARUNACHAL PRADESH,PUNJAB,2010,0.0
ARUNACHAL PRADESH,PUNJAB,2011,0.0
ARUNACHAL PRADESH,PUNJAB,2012,0.0
ARUNACHAL PRADESH,PUNJAB,2013,0.0
ARUNACHAL PRADESH,PUNJAB,2014,0.0
ARUNACHAL PRADESH,PUNJAB,2015,0.0
ARUNACHAL PRADESH,PUNJAB,2016,0.0
ARUNACHAL PRADESH,PUNJAB,2017,0.0
ARUNACHAL PRADESH,PUNJAB,2018,0.0
ARUNACHAL PRADESH,PUNJAB,2019,0.0
ARUNACHAL PRADESH,PUNJAB,2020,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2010,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2011,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2012,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2013,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2014,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2015,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2016,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2017,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2018,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2019,0.0
ARUNACHAL PRADESH,RAJASHTHAN,2020,0.0
ARUNACHAL PRADESH,SIKKIM,2019,0.0
ARUNACHAL PRADESH,SIKKIM,2020,0.0
ARUNACHAL PRADESH,TAMIL NADU,2010,0.0
ARUNACHAL PRADESH,TAMIL NADU,2011,0.0
ARUNACHAL PRADESH,TAMIL NADU,2012,0.0
ARUNACHAL PRADESH,TAMIL NADU,2013,0.0
ARUNACHAL PRADESH,TAMIL NADU,2014,0.0
ARUNACHAL PRADESH,TAMIL NADU,2015,0.0
ARUNACHAL PRADESH,TAMIL NADU,2016,0.0
ARUNACHAL PRADESH,TAMIL NADU,2017,0.0
ARUNACHAL PRADESH,TAMIL NADU,2018,0.0
ARUNACHAL PRADESH,TAMIL NADU,2019,0.0
ARUNACHAL PRADESH,TAMIL NADU,2020,0.0
ARUNACHAL PRADESH,TELANGANA,2018,0.0
ARUNACHAL PRADESH,TELANGANA,2019,0.0
ARUNACHAL PRADESH,TELANGANA,2020,0.0
ARUNACHAL PRADESH,TRIPURA,2010,0.0
ARUNACHAL PRADESH,TRIPURA,2011,0.0
ARUNACHAL PRADESH,TRIPURA,2012,0.0
ARUNACHAL PRADESH,TRIPURA,2013,0.0
ARUNACHAL PRADESH,TRIPURA,2014,0.0
ARUNACHAL PRADESH,TRIPURA,2015,0.0
ARUNACHAL PRADESH,TRIPURA,2016,0.0
ARUNACHAL PRADESH,TRIPURA,2017,0.0
ARUNACHAL PRADESH,TRIPURA,2018,0.0
ARUNACHAL PRADESH,TRIPURA,2019,0.0
ARUNACHAL PRADESH,TRIPURA,2020,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2010,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2011,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2012,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2013,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2014,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2015,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2016,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2017,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2018,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2019,0.0
ARUNACHAL PRADESH,UTTAR PRADESH,2020,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2010,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2011,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2012,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2013,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2014,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2015,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2016,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2017,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2018,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2019,0.0
ARUNACHAL PRADESH,UTTARAKHAND,2020,0.0
ARUNACHAL PRADESH,WEST BENGAL,2010,0.0
ARUNACHAL PRADESH,WEST BENGAL,2011,0.0
ARUNACHAL PRADESH,WEST BENGAL,2012,0.0
ARUNACHAL PRADESH,WEST BENGAL,2013,0.0
ARUNACHAL PRADESH,WEST BENGAL,2014,0.0
ARUNACHAL PRADESH,WEST BENGAL,2015,0.0
ARUNACHAL PRADESH,WEST BENGAL,2016,0.0
ARUNACHAL PRADESH,WEST BENGAL,2017,0.0
ARUNACHAL PRADESH,WEST BENGAL,2018,0.0
ARUNACHAL PRADESH,WEST BENGAL,2019,0.0
ARUNACHAL PRADESH,WEST BENGAL,2020,0.0
ASSAM,ANDAMAN & NICOBAR ISLANDS,2019,0.0
ASSAM,ANDAMAN & NICOBAR ISLANDS,2020,0.0
ASSAM,ANDHRA PRADESH,2010,0.0
ASSAM,ANDHRA PRADESH,2011,0.0
ASSAM,ANDHRA PRADESH,2012,0.0
ASSAM,ANDHRA PRADESH,2013,0.0
ASSAM,ANDHRA PRADESH,2014,0.0
ASSAM,ANDHRA PRADESH,2015,0.0
ASSAM,ANDHRA PRADESH,2016,0.0
ASSAM,ANDHRA PRADESH,2017,0.0
ASSAM,ANDHRA PRADESH,2019,0.0
ASSAM,ANDHRA PRADESH,2020,0.0
ASSAM,ARUNACHAL PRADESH,2010,0.0
ASSAM,ARUNACHAL PRADESH,2011,0.0
ASSAM,ARUNACHAL PRADESH,2012,0.0
ASSAM,ARUNACHAL PRADESH,2013,0.0
ASSAM,ARUNACHAL PRADESH,2014,0.0
ASSAM,ARUNACHAL PRADESH,2015,0.0
ASSAM,ARUNACHAL PRADESH,2016,0.0
ASSAM,ARUNACHAL PRADESH,2017,0.0
ASSAM,ARUNACHAL PRADESH,2018,0.0
ASSAM,ARUNACHAL PRADESH,2019,0.0
ASSAM,ARUNACHAL PRADESH,2020,0.0
ASSAM,ASSAM,2010,0.0
ASSAM,ASSAM,2011,0.0
ASSAM,ASSAM,2012,0.0
ASSAM,ASSAM,2013,0.0
ASSAM,ASSAM,2014,0.0
ASSAM,ASSAM,2015,0.0
ASSAM,ASSAM,2016,0.0
ASSAM,ASSAM,2017,0.0
ASSAM,ASSAM,2018,0.0
ASSAM,ASSAM,2019,0.0
ASSAM,ASSAM,2020,0.0
ASSAM,BIHAR,2010,0.0
ASSAM,BIHAR,2011,0.0
ASSAM,BIHAR,2012,0.0
ASSAM,BIHAR,2013,0.0
ASSAM,BIHAR,2014,0.0
ASSAM,BIHAR,2015,0.0
ASSAM,BIHAR,2016,0.0
ASSAM,BIHAR,2017,0.0
ASSAM,BIHAR,2018,0.0
ASSAM,BIHAR,2019,0.0
ASSAM,BIHAR,2020,0.0
ASSAM,CHANDIGARH,2010,0.0
ASSAM,CHANDIGARH,2011,0.0
ASSAM,CHANDIGARH,2012,0.0
ASSAM,CHANDIGARH,2013,0.0
ASSAM,CHANDIGARH,2014,0.0
ASSAM,CHANDIGARH,2015,0.0
ASSAM,CHANDIGARH,2016,0.0
ASSAM,CHANDIGARH,2017,0.0
ASSAM,CHANDIGARH,2018,0.0
ASSAM,CHANDIGARH,2019,0.0
ASSAM,CHANDIGARH,2020,0.0
ASSAM,CHATTISGARH,2010,0.0
ASSAM,CHATTISGARH,2011,0.0
ASSAM,CHATTISGARH,2012,0.0
ASSAM,CHATTISGARH,2013,0.0
ASSAM,CHATTISGARH,2014,0.0
ASSAM,CHATTISGARH,2015,0.0
ASSAM,CHATTISGARH,2016,0.0
ASSAM,CHATTISGARH,2017,0.0
ASSAM,CHATTISGARH,2018,0.0
ASSAM,CHATTISGARH,2019,0.0
ASSAM,CHATTISGARH,2020,0.0
ASSAM,DADRA & NAGAR HAVELI,2019,0.0
ASSAM,DADRA & NAGAR HAVELI,2020,0.0
ASSAM,DAMAN & DIU,2018,0.0
ASSAM,DAMAN & DIU,2019,0.0
ASSAM,DAMAN & DIU,2020,0.0
ASSAM,DELHI,2010,0.0
ASSAM,DELHI,2011,0.0
ASSAM,DELHI,2012,0.0
ASSAM,DELHI,2013,0.0
ASSAM,DELHI,2014,0.0
ASSAM,DELHI,2015,0.0
ASSAM,DELHI,2016,0.0
ASSAM,DELHI,2017,0.0
ASSAM,DELHI,2018,0.0
ASSAM,DELHI,2019,0.0
ASSAM,DELHI,2020,0.0
ASSAM,GOA,2010,0.0
ASSAM,GOA,2011,0.0
ASSAM,GOA,2012,0.0
ASSAM,GOA,2013,0.0
ASSAM,GOA,2014,0.0
ASSAM,GOA,2015,0.0
ASSAM,GOA,2016,0.0
ASSAM,GOA,2017,0.0
ASSAM,GOA,2018,0.0
ASSAM,GOA,2019,0.0
ASSAM,GOA,2020,0.0
ASSAM,GUJARAT,2010,0.0
ASSAM,GUJARAT,2011,0.0
ASSAM,GUJARAT,2012,0.0
ASSAM,GUJARAT,2013,0.0
ASSAM,GUJARAT,2014,0.0
ASSAM,GUJARAT,2015,0.0
ASSAM,GUJARAT,2016,0.0
ASSAM,GUJARAT,2017,0.0
ASSAM,GUJARAT,2018,0.0
ASSAM,GUJARAT,2019,0.0
ASSAM,GUJARAT,2020,0.0
ASSAM,HARYANA,2010,0.0
ASSAM,HARYANA,2011,0.0
ASSAM,HARYANA,2012,0.0
ASSAM,HARYANA,2013,0.0
ASSAM,HARYANA,2014,0.0
ASSAM,HARYANA,2015,0.0
ASSAM,HARYANA,2016,0.0
ASSAM,HARYANA,2017,0.0
ASSAM,HARYANA,2018,0.0
ASSAM,HARYANA,2019,0.0
ASSAM,HARYANA,2020,0.0
ASSAM,HIMACHAL PRADESH,2010,0.0
ASSAM,HIMACHAL PRADESH,2011,0.0
ASSAM,HIMACHAL PRADESH,2012,0.0
ASSAM,HIMACHAL PRADESH,2013,0.0
ASSAM,HIMACHAL PRADESH,2014,0.0
ASSAM,HIMACHAL PRADESH,2015,0.0
ASSAM,HIMACHAL PRADESH,2016,0.0
ASSAM,HIMACHAL PRADESH,2017,0.0
ASSAM,HIMACHAL PRADESH,2018,0.0
ASSAM,HIMACHAL PRADESH,2019,0.0
ASSAM,HIMACHAL PRADESH,2020,0.0
ASSAM,JAMMU & KASHMIR,2010,0.0
ASSAM,JAMMU & KASHMIR,2011,0.0
ASSAM,JAMMU & KASHMIR,2012,0.0
ASSAM,JAMMU & KASHMIR,2013,0.0
ASSAM,JAMMU & KASHMIR,2014,0.0
ASSAM,JAMMU & KASHMIR,2015,0.0
ASSAM,JAMMU & KASHMIR,2016,0.0
ASSAM,JAMMU & KASHMIR,2017,0.0
ASSAM,JAMMU & KASHMIR,2018,0.0
ASSAM,JAMMU & KASHMIR,2019,0.0
ASSAM,JAMMU & KASHMIR,2020,0.0
ASSAM,JHARKHAND,2010,0.0
ASSAM,JHARKHAND,2011,0.0
ASSAM,JHARKHAND,2012,0.0
ASSAM,JHARKHAND,2013,0.0
ASSAM,JHARKHAND,2014,0.0
ASSAM,JHARKHAND,2015,0.0
ASSAM,JHARKHAND,2016,0.0
ASSAM,JHARKHAND,2017,0.0
ASSAM,JHARKHAND,2018,0.0
ASSAM,JHARKHAND,2019,0.0
ASSAM,JHARKHAND,2020,0.0
ASSAM,KARNATAKA,2010,0.0
ASSAM,KARNATAKA,2011,0.0
ASSAM,KARNATAKA,2012,0.0
ASSAM,KARNATAKA,2013,0.0
ASSAM,KARNATAKA,2014,0.0
ASSAM,KARNATAKA,2015,0.0
ASSAM,KARNATAKA,2016,0.0
ASSAM,KARNATAKA,2017,0.0
ASSAM,KARNATAKA,2018,0.0
ASSAM,KARNATAKA,2019,0.0
ASSAM,KARNATAKA,2020,0.0
ASSAM,KERALA,2010,0.0
ASSAM,KERALA,2011,0.0
ASSAM,KERALA,2012,0.0
ASSAM,KERALA,2013,0.0
ASSAM,KERALA,2014,0.0
ASSAM,KERALA,2015,0.0
ASSAM,KERALA,2016,0.0
ASSAM,KERALA,2017,0.0
ASSAM,KERALA,2018,0.0
ASSAM,KERALA,2019,0.0
ASSAM,KERALA,2020,0.0
ASSAM,LAKSHADEEP,2019,0.0
ASSAM,LAKSHADEEP,2020,0.0
ASSAM,MADHYA PRADESH,2010,0.0
ASSAM,MADHYA PRADESH,2011,0.0
ASSAM,MADHYA PRADESH,2012,0.0
ASSAM,MADHYA PRADESH,2013,0.0
ASSAM,MADHYA PRADESH,2014,0.0
ASSAM,MADHYA PRADESH,2015,0.0
ASSAM,MADHYA PRADESH,2016,0.0
ASSAM,MADHYA PRADESH,2017,0.0
ASSAM,MADHYA PRADESH,2018,0.0
ASSAM,MADHYA PRADESH,2019,0.0
ASSAM,MADHYA PRADESH,2020,0.0
ASSAM,MAHARASHTRA,2010,0.0
ASSAM,MAHARASHTRA,2011,0.0
ASSAM,MAHARASHTRA,2012,0.0
ASSAM,MAHARASHTRA,2013,0.0
ASSAM,MAHARASHTRA,2014,0.0
ASSAM,MAHARASHTRA,2015,0.0
ASSAM,MAHARASHTRA,2016,0.0
ASSAM,MAHARASHTRA,2017,0.0
ASSAM,MAHARASHTRA,2018,0.0
ASSAM,MAHARASHTRA,2019,0.0
ASSAM,MAHARASHTRA,2020,0.0
ASSAM,MANIPUR,2010,0.0
ASSAM,MANIPUR,2011,0.0
ASSAM,MANIPUR,2012,0.0
ASSAM,MANIPUR,2013,0.0
ASSAM,MANIPUR,2014,0.0
ASSAM,MANIPUR,2015,0.0
ASSAM,MANIPUR,2016,0.0
ASSAM,MANIPUR,2017,0.0
ASSAM,MANIPUR,2018,0.0
ASSAM,MANIPUR,2019,0.0
ASSAM,MANIPUR,2020,0.0
ASSAM,MEGHALAYA,2010,0.0
ASSAM,MEGHALAYA,2011,0.0
ASSAM,MEGHALAYA,2012,0.0
ASSAM,MEGHALAYA,2013,0.0
ASSAM,MEGHALAYA,2014,0.0
ASSAM,MEGHALAYA,2015,0.0
ASSAM,MEGHALAYA,2016,0.0
ASSAM,MEGHALAYA,2017,0.0
ASSAM,MEGHALAYA,2018,0.0
ASSAM,MEGHALAYA,2019,0.0
ASSAM,MEGHALAYA,2020,0.0
ASSAM,MIZORAM,2010,0.0
ASSAM,MIZORAM,2011,0.0
ASSAM,MIZORAM,2012,0.0
ASSAM,MIZORAM,2013,0.0
ASSAM,MIZORAM,2014,0.0
ASSAM,MIZORAM,2015,0.0
ASSAM,MIZORAM,2016,0.0
ASSAM,MIZORAM,2017,0.0
ASSAM,MIZORAM,2018,0.0
ASSAM,MIZORAM,2019,0.0
ASSAM,MIZORAM,2020,0.0
ASSAM,NAGALAND,2010,0.0
ASSAM,NAGALAND,2011,0.0
ASSAM,NAGALAND,2012,0.0
ASSAM,NAGALAND,2013,0.0
ASSAM,NAGALAND,2014,0.0
ASSAM,NAGALAND,2015,0.0
ASSAM,NAGALAND,2016,0.0
ASSAM,NAGALAND,2017,0.0
ASSAM,NAGALAND,2018,0.0
ASSAM,NAGALAND,2019,0.0
ASSAM,NAGALAND,2020,0.0
ASSAM,ODISHA,2010,0.0
ASSAM,ODISHA,2011,0.0
ASSAM,ODISHA,2012,0.0
ASSAM,ODISHA,2013,0.0
ASSAM,ODISHA,2014,0.0
ASSAM,ODISHA,2015,0.0
ASSAM,ODISHA,2016,0.0
ASSAM,ODISHA,2017,0.0
ASSAM,ODISHA,2018,0.0
ASSAM,ODISHA,2019,0.0
ASSAM,ODISHA,2020,0.0
ASSAM,PUDUCHERRY,2010,0.0
ASSAM,PUDUCHERRY,2011,0.0
ASSAM,PUDUCHERRY,2012,0.0
ASSAM,PUDUCHERRY,2013,0.0
ASSAM,PUDUCHERRY,2014,0.0
ASSAM,PUDUCHERRY,2015,0.0
ASSAM,PUDUCHERRY,2016,0.0
ASSAM,PUDUCHERRY,2017,0.0
ASSAM,PUDUCHERRY,2018,0.0
ASSAM,PUDUCHERRY,2019,0.0
ASSAM,PUDUCHERRY,2020,0.0
ASSAM,PUNJAB,2010,0.0
ASSAM,PUNJAB,2011,0.0
ASSAM,PUNJAB,2012,0.0
ASSAM,PUNJAB,2013,0.0
ASSAM,PUNJAB,2014,0.0
ASSAM,PUNJAB,2015,0.0
ASSAM,PUNJAB,2016,0.0
ASSAM,PUNJAB,2017,0.0
ASSAM,PUNJAB,2018,0.0
ASSAM,PUNJAB,2019,0.0
ASSAM,PUNJAB,2020,0.0
ASSAM,RAJASHTHAN,2010,0.0
ASSAM,RAJASHTHAN,2011,0.0
ASSAM,RAJASHTHAN,2012,62.0
ASSAM,RAJASHTHAN,2013,0.0
ASSAM,RAJASHTHAN,2014,620.0
ASSAM,RAJASHTHAN,2015,0.0
ASSAM,RAJASHTHAN,2016,0.0
ASSAM,RAJASHTHAN,2017,0.0
ASSAM,RAJASHTHAN,2018,0.0
ASSAM,RAJASHTHAN,2019,0.0
ASSAM,RAJASHTHAN,2020,25680.0
ASSAM,SIKKIM,2019,0.0
ASSAM,SIKKIM,2020,0.0
ASSAM,TAMIL NADU,2010,0.0
ASSAM,TAMIL NADU,2011,0.0
ASSAM,TAMIL NADU,2012,0.0
ASSAM,TAMIL NADU,2013,0.0
ASSAM,TAMIL NADU,2014,0.0
ASSAM,TAMIL NADU,2015,0.0
ASSAM,TAMIL NADU,2016,0.0
ASSAM,TAMIL NADU,2017,0.0
ASSAM,TAMIL NADU,2018,0.0
ASSAM,TAMIL NADU,2019,0.0
ASSAM,TAMIL NADU,2020,0.0
ASSAM,TELANGANA,2018,0.0
ASSAM,TELANGANA,2019,0.0
ASSAM,TELANGANA,2020,0.0
ASSAM,TRIPURA,2010,0.0
ASSAM,TRIPURA,2011,0.0
ASSAM,TRIPURA,2012,0.0
ASSAM,TRIPURA,2013,0.0
